@2n7_5	2017-05-22 20:25:04	歌うよな？？#EP演習
@FungiMetalSyoko	2017-05-22 20:25:04	いつもの曲 #EP演習
@mayumi_kt2	2017-05-22 20:25:05	なんなんwwww#EP演習
@k564nya	2017-05-22 20:25:10	歌わないの？#EP演習
@sss_tomo0413	2017-05-22 20:25:10	２５）ボイスレコーダーとオーディオプレイヤー録音した音源保存。音楽再生。#EP演習
@tkw_fms	2017-05-22 20:25:15	踊れよ？ #EP演習
@0334nicole	2017-05-22 20:25:18	踊りそう #EP演習
@sss_tomo0413	2017-05-22 20:25:20	踊るか？#EP演習
@ekusikaS_fms	2017-05-22 20:25:21	なつかしいなぁ#EP演習
@nouchinow	2017-05-22 20:25:22	踊らないの？　#EP演習
@onakaSuitaaayoh	2017-05-22 20:25:29	お？踊る…？#EP演習
@esplinq_yu	2017-05-22 20:25:32	踊らないの？#EP演習
@Zawa_works	2017-05-22 20:25:32	君の歌を聞かせて～#EP演習
@fms_eraser	2017-05-22 20:25:35	マツケン飛び込んで #EP演習
@onigirimgmg_fms	2017-05-22 20:25:38	踊って！#EP演習
@HomeiMiyashita	2017-05-22 20:25:38	多重録音ができる！！ #EP演習
@EPDaisuke	2017-05-22 20:25:45	#EP演習　24ボイスレコーダー&プレイヤー茶番に失敗多重に録音できる
@kbcha10	2017-05-22 20:25:51	アイコンが大きくて操作しやすそう#EP演習
@fms_eraser	2017-05-22 20:25:51	n次創作の機運高まる #EP演習
@galbot979	2017-05-22 20:25:52	地味に欲しい#EP演習
@UNK61688740	2017-05-22 20:25:55	お疲れ様です！#EP演習
@turtar_fms	2017-05-22 20:26:02	#EP演習 そういうコンセプトがあったのか
@onigirimgmg_fms	2017-05-22 20:26:02	おつかれ！！！#EP演習
@T_daigaku	2017-05-22 20:26:02	メンタル強い #EP演習
@mayumi_kt2	2017-05-22 20:26:03	ネタだらけｗ#EP演習
@pvcresin	2017-05-22 20:26:09	お疲れ様でした～ #EP演習
@chaki_cheer3	2017-05-22 20:26:11	１日目最高だった！！！#EP演習
@ysda_sny	2017-05-22 20:26:12	＃EP演習3班お疲れ様です
@2n7_5	2017-05-22 20:26:17	おつかれさまでした〜#EP演習
@fms_eraser	2017-05-22 20:26:18	準備大切 #EP演習
@numaty_null	2017-05-22 20:26:20	一日目お疲れ様ー＾＾#EP演習
@doi10070511_fms	2017-05-22 20:26:26	おつかれさまでした～！！！#EP演習
@tsukidate_t	2017-05-22 20:26:26	#EP演習 ＞＞二徹確定＜＜
@onigirimgmg_fms	2017-05-22 20:26:27	たのしかった！！！#EP演習
@ekusikaS_fms	2017-05-22 20:26:31	お疲れさまでした～！#EP演習
@fms_eraser	2017-05-22 20:26:33	あおれえええええええええええええええええええええええ #EP演習
@onakaSuitaaayoh	2017-05-22 20:26:35	一日目お疲れさまでした！#EP演習
@7th_FMS	2017-05-22 20:26:35	お疲れ様です! #EP演習
@0334nicole	2017-05-22 20:26:37	おつかれさま～ #EP演習
@yuas_anti	2017-05-22 20:26:38	時間厳守感がすごい#EP演習
@takuandake	2017-05-22 20:26:40	FMS好きだ！！！！！！ #EP演習
@onakaSuitaaayoh	2017-05-22 20:26:43	うわあああああ！！！#EP演習
@esplinq_yu	2017-05-22 20:26:43	煽るだけです！！！！！！！！！！！！！！！！！#EP演習
@2n7_5	2017-05-22 20:26:44	先生煽りがすごい#EP演習
@naoya_fms_334	2017-05-22 20:26:46	おつかれ #EP演習
@galbot979	2017-05-22 20:26:47	後 は 煽 る だ け で す#EP演習
@sabuxu	2017-05-22 20:26:48	お疲れ様でしたー#EP演習
@ohnomeijifms	2017-05-22 20:26:49	プレッシャーしゃれんならんのやが #EP演習
@mayumi_kt2	2017-05-22 20:26:50	あああああああああ！！！！！！最終日！！！！！！！#EP演習
@onigirimgmg_fms	2017-05-22 20:26:51	最終日まで長い(´;ω;｀)#EP演習
@takaken_fms	2017-05-22 20:26:51	一日目の方本当にお疲れ様です＃EP演習
@chuuoubouhatei	2017-05-22 20:26:55	初日終わったー！！！！遊ぶぞー！！ #EP演習
@glaceef_maru9	2017-05-22 20:26:55	お疲れさま！楽しかったよー#EP演習
@252_874	2017-05-22 20:26:58	ブレードをもっていなくて申し訳なかった#EP演習
@ysda_sny	2017-05-22 20:26:59	#EP演習 一日目お疲れ様！！！
@matatsuna	2017-05-22 20:26:59	一日目お疲れ様でしたー#EP演習
@fms_eraser	2017-05-22 20:27:01	一日目がこれってことは２日目以降はもっとすごいんだろうなぁ #EP演習
@larcenciel37	2017-05-22 20:27:01	1日目の人お疲れ様！！#EP演習
@sasadango232	2017-05-22 20:27:10	お疲れ様でした！面白かったです！#EP演習
@kbcha10	2017-05-22 20:27:11	1日目のひとお疲れさまでした！！#EP演習
@hoihoi_wayway	2017-05-22 20:27:12	よっしゃあああああああ！！！！徹夜だあああああああああああ！！！#EP演習
@ekusikaS_fms	2017-05-22 20:27:12	水曜が楽しみだなぁ#EP演習
@UNK61688740	2017-05-22 20:27:23	1日目すごかったなぁ#EP演習
@mayoneko_fms	2017-05-22 20:27:26	おつかれさまです#EP演習
@turtar_fms	2017-05-22 20:27:27	#EP演習 発表がスムーズに進んでよかったお疲れさまでした
@252_874	2017-05-22 20:27:34	お前らが神だ８８８８８８８８８８８８８#EP演習
@7th_FMS	2017-05-22 20:27:35	#EP演習 のあとはフォロワーが減ります。
@chikuzenni_fms	2017-05-22 20:27:41	#EP演習 お疲れ様でした〜〜〜〜
@fms3_hy	2017-05-22 20:27:46	1日目の人お疲れ様です～頑張った努力はみんなが見てくれますよ！#EP演習
@z_upcc	2017-05-22 20:27:48	思う存分煽ろ(*´∀｀)#EP演習
@sss_tomo0413	2017-05-22 20:27:49	お疲れ様です#EP演習
@shino_uni_	2017-05-22 20:27:54	#EP演習　お疲れ様でした！！！明後日のかたはこれから改変頑張ってください！！！
@Baseball66777	2017-05-22 20:27:55	初日レベル高すぎ#EP演習
@EPDaisuke	2017-05-22 20:27:58	#EP演習　1日目お疲れ様でした。
@1218_yh	2017-05-22 20:28:23	みんなすごすぎ、、。 #EP演習
@takuandake	2017-05-22 20:28:35	初日お疲れ様でした！！！今日から徹夜かな！！！ #EP演習
@kanikani_fms	2017-05-22 20:29:04	初日勢お疲れ❗#EP演習
@Luv_MissionK	2017-05-22 20:29:45	#EP演習 お疲れ様
@taizosorry	2017-05-22 20:32:01	お疲れ様でした!2日目も楽しみにしてマース #EP演習
@puzzle751ys	2017-05-22 20:32:31	心絵で盛り上がらかったけど、宮下先生(筒香)に救われた #EP演習
@fusumasuki_fms	2017-05-22 20:33:29	TAの方々の安心感がやばかった！ありがとうございました！ #EP演習
@mayumi_kt2	2017-05-22 20:49:55	初日お疲れ様でした本当に凄かったし楽しかった最終日発表するの怖すぎるので土に帰りたいと思います#EP演習
@satoken_fms	2017-05-22 20:52:23	#EP演習 1日目お疲れ様でした〜
@fms_aito	2017-05-22 20:53:49	あ〜1日目の皆様レベル高すぎました尊敬しかありませぬ僕はもう寝ずに明後日に備えまする😭#EP演習 #1日目 #りすぺくと
@mayoneko_fms	2017-05-22 20:58:21	僕が行数言うのはもはや自虐ですからね#EP演習
@Baseball66777	2017-05-22 20:58:27	４日目最終組だけど腹くくれた#EP演習
@ayn_1010ve	2017-05-22 21:07:00	初日お疲れ様でした！！✨これから最終日にかけてクオリティー上がっていくのかな…😓#EP演習
@chuuoubouhatei	2017-05-22 21:15:52	EP演習初日、皆さんお疲れ様です…先輩方の有難い驚きのツイートをたくさん頂けたので嬉しかったです。折角メタセコで3Dオブジェクトをつくったので、明日からはBlenderとUnityの勉強を頑張ろうと思います。ちなみに、おみくじの方は4種類作りました。中吉が出たけど#EP演習
@fusumasuki_fms	2017-05-22 21:19:36	初日組の皆さんお疲れ様でした！発表はあたたかい目に救われましたm(_ _)m 本当にありがとうございました！#EP演習 pic.twitter.com/0BDwMKOTYa
@nakamura	2017-05-22 21:31:11	#EP演習 でれなかったのは残念だけど、相変わらず盛り上がっていた様でなにより。プログラミング演習でも皆さん頑張ってくださいね。
@isailast	2017-05-22 21:35:06	１日目お疲れ様でした長々とプレゼンしてしまいましたが､あたたかい雰囲気で聞いてくださっていたので発表しやすかったです……ありがとうございました!!!!!二日目以降の人はちゃんと睡眠とりつつ頑張ってくださいね､楽しみにしてます!!#EP演習
@fusumasuki_fms	2017-05-22 22:35:40	(MAZEX小ネタ)ひじきと酸素を混ぜると酸化ひじきが出来ます。#EP演習 pic.twitter.com/PM8krnKu2L
@esplinq_yu	2017-05-24 18:56:09	もうすぐ始まる#EP演習
@onigirimgmg_fms	2017-05-24 18:57:31	わーーーい#EP演習
@twin_shipcat	2017-05-24 18:57:48	来たぞい #EP演習
@natume_fms	2017-05-24 18:58:39	たのしみー #EP演習
@twin_shipcat	2017-05-24 18:59:13	頑張れー #EP演習
@mayumi_kt2	2017-05-24 18:59:33	始まる～　今日も楽しみ！　頑張って！！#EP演習
@ysda_sny	2017-05-24 18:59:56	＃EP演習二日目ーー！
@tkw_fms	2017-05-24 19:00:06	わいわい #EP演習
@silversnow006	2017-05-24 19:00:06	そんなわけで遊びに来ました#EP演習
@ishimoty3	2017-05-24 19:00:11	ｲｸｿﾞｰ#EP演習
@Luv_MissionK	2017-05-24 19:00:16	#EP演習 2日目スタートです pic.twitter.com/d0LWaNNiQ6
@252_874	2017-05-24 19:00:40	EP演習発表会2日目トップバッターの武井です。前半組（３組、１日目２日目）の打ち上げを企画します！調整さん立てたので記入お願いします！希望の日程があれば追加するので一声おかけください。場所は他の人に一任してます。#EP演習 chouseisan.com/s?h=8d34fa6af2…
@KAJI_FMS	2017-05-24 19:00:43	二日目、楽しみ～#EP演習
@fusumasuki_fms	2017-05-24 19:01:05	2日目！arkw研ファイトです😎 #EP演習
@doi10070511_fms	2017-05-24 19:02:06	みんながんばれ～！！#EP演習
@chaki_cheer3	2017-05-24 19:02:27	２日目楽しみーーー！！！！#EP演習
@onakaSuitaaayoh	2017-05-24 19:02:31	二日目です！本日は自分も出ますぞ！！#EP演習
@FungiMetalSyoko	2017-05-24 19:02:38	始まるよ〜#EP演習
@FMS_meidai	2017-05-24 19:02:46	２日目！頑張れ！#EP演習
@nnnk7777	2017-05-24 19:03:11	１年生把握しにきた#EP演習
@ekusikaS_fms	2017-05-24 19:03:16	いよいよ2日目始まる…！！#EP演習
@majinfms	2017-05-24 19:03:36	２日目頑張れ〜#EP演習
@FungiMetalSyoko	2017-05-24 19:04:17	このツイートは中村研B3の又(@matatsuna) が開発したウェブサービスによってつぶやかれました。ハッシュタグを入力する手間が省けてとても良いです。pinhashtag.azurewebsites.net/tweet.php#EP演習
@matatsuna	2017-05-24 19:05:16	今日も行きますよ～！！#EP演習
@Herzegovinas	2017-05-24 19:05:25	たのしみ#EP演習
@Herzegovinas	2017-05-24 19:07:22	たけち〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜#EP演習
@Ken3_fms	2017-05-24 19:07:22	にこにーはなよ#EP演習
@chuuoubouhatei	2017-05-24 19:07:26	楽しみ　#EP演習
@2n7_5	2017-05-24 19:07:31	にっこにっこにー#EP演習
@silversnow006	2017-05-24 19:07:31	#EP演習始まりました！
@twin_shipcat	2017-05-24 19:07:37	はーい #EP演習
@isailast	2017-05-24 19:07:41	彼がたけちくんか！#EP演習
@doi10070511_fms	2017-05-24 19:07:44	緊張してる！がんばれ～！#EP演習
@natume_fms	2017-05-24 19:07:51	あwww #EP演習
@chaki_cheer3	2017-05-24 19:07:54	前置きいいねｗ#EP演習
@fusumasuki_fms	2017-05-24 19:07:55	この方がたけちさんか！笑 #EP演習
@mssmsmsshi	2017-05-24 19:07:59	おー #EP演習
@twin_shipcat	2017-05-24 19:07:59	弾幕シューティング！ #EP演習
@auk_key_ikon	2017-05-24 19:08:00	弾幕#EP演習
@oooimooo_fms	2017-05-24 19:08:13	いいキャラ#EP演習
@ekusikaS_fms	2017-05-24 19:08:18	緊張してる#EP演習
@auk_key_ikon	2017-05-24 19:08:19	かわいいな#EP演習
@silversnow006	2017-05-24 19:08:20	#EP演習「星のカービ…あ、言っちゃった」
@yoh_fms	2017-05-24 19:08:21	来ました #EP演習
@FungiMetalSyoko	2017-05-24 19:08:22	エアライドは神ゲー #EP演習
@onigirimgmg_fms	2017-05-24 19:08:23	やばい#EP演習
@Luv_MissionK	2017-05-24 19:08:27	#EP演習 いきなりw
@nnnk7777	2017-05-24 19:08:33	おー#EP演習
@SPRHigashiguchi	2017-05-24 19:08:37	始まりました二日目！！ #EP演習
@auk_key_ikon	2017-05-24 19:08:52	すっごい#EP演習
@k564nya	2017-05-24 19:08:54	あーやばい（ヘドパン）#EP演習
@mayumi_kt2	2017-05-24 19:09:01	完成度すごい #EP演習
@Ken3_fms	2017-05-24 19:09:01	クオリティたけー#EP演習
@chaki_cheer3	2017-05-24 19:09:04	すごい…#EP演習
@onigirimgmg_fms	2017-05-24 19:09:06	クオリティたかい#EP演習
@tkw_fms	2017-05-24 19:09:06	凝ってる #EP演習
@twin_shipcat	2017-05-24 19:09:20	東方っぽい #EP演習
@silversnow006	2017-05-24 19:09:21	#EP演習ちゃんと弾幕作ってる…いろいろ計算したんだろうなー
@2n7_5	2017-05-24 19:09:25	メタナイトおおおおお#EP演習
@FungiMetalSyoko	2017-05-24 19:09:27	強烈な既視感を感じる球 #EP演習
@oooimooo_fms	2017-05-24 19:09:27	音がいい#EP演習
@UNK61688740	2017-05-24 19:09:29	実況するんだけど#EP演習
@fms3_hy	2017-05-24 19:09:30	これがホントのシューティングゲームだなこれが2日の差か…さすがだ#EP演習
@onigirimgmg_fms	2017-05-24 19:09:33	すごい#EP演習
@auk_key_ikon	2017-05-24 19:09:38	めっちゃ種類ある、、すごい、、#EP演習
@fms_eraser	2017-05-24 19:09:40	シューティング人気だな #EP演習
@_Shogo_ND	2017-05-24 19:09:48	凝ってるな弾幕#EP演習
@may_Mfms	2017-05-24 19:09:48	すごい…#EP演習
@Luv_MissionK	2017-05-24 19:09:50	#EP演習 めっちゃ種類あるやん
@HomeiMiyashita	2017-05-24 19:09:50	途中のスライドから復帰するときには、Shift+F5がショートカットです #EP演習
@KAJI_FMS	2017-05-24 19:09:50	画面凄い#EP演習
@twin_shipcat	2017-05-24 19:09:51	50種類もあるのか #EP演習
@Ken3_fms	2017-05-24 19:09:52	HSPの可能性を感じる#EP演習
@gratan874toma	2017-05-24 19:09:59	アプリやん#EP演習
@tkw_fms	2017-05-24 19:10:00	"チート.hsp" #EP演習
@ekusikaS_fms	2017-05-24 19:10:02	めっちゃ種類あるやん！#EP演習
@_Shogo_ND	2017-05-24 19:10:14	これはｗｗｗチートにもほどがｗｗｗ#EP演習
@2n7_5	2017-05-24 19:10:15	とまとカンストしてる#EP演習
@miki_fms	2017-05-24 19:10:16	ずるいwww#EP演習
@fms_eraser	2017-05-24 19:10:19	ゲームして笑 #EP演習
@twin_shipcat	2017-05-24 19:10:22	ルナティックチート #EP演習
@k564nya	2017-05-24 19:10:23	HP無限にある#EP演習
@FungiMetalSyoko	2017-05-24 19:10:26	zうるーい！ #EP演習
@mssmsmsshi	2017-05-24 19:10:28	すごい#EP演習
@FungiMetalSyoko	2017-05-24 19:10:34	絵がかわいい #EP演習
@UNK61688740	2017-05-24 19:10:36	かわいい#EP演習
@sabuxu	2017-05-24 19:10:36	1.弾幕シューティングタイムごとに切り替わる種類豊富な弾幕星の〇ービィ#EP演習
@EPDaisuke	2017-05-24 19:10:38	#EP演習　2-1ぶち上がっていきましょうO－ビィ×東O弾幕シューティングTImeが経過すると弾幕が切り替わる弾幕の種類は50種類
@silversnow006	2017-05-24 19:10:39	#EP演習とことんデザインにこだわりを感じる！
@fms_eraser	2017-05-24 19:10:41	やっぱカービィかわいいな #EP演習
@natume_fms	2017-05-24 19:10:43	懐かしい音楽 #EP演習
@matatsuna	2017-05-24 19:10:43	いいトップバッターだった#EP演習
@fms3_hy	2017-05-24 19:10:45	なぜ攻撃の威力を上げなかったwww#EP演習
@majinfms	2017-05-24 19:10:45	レベル高過ぎ#EP演習
@ekusikaS_fms	2017-05-24 19:10:46	かわいいクリア画面#EP演習
@Herzegovinas	2017-05-24 19:10:48	すげー！！！#EP演習
@may_Mfms	2017-05-24 19:10:52	「ゲームクリア」かわいい！#EP演習
@_Shogo_ND	2017-05-24 19:10:52	やっぱカービィは最高#EP演習
@larcenciel37	2017-05-24 19:10:54	かわいい#EP演習
@chaki_cheer3	2017-05-24 19:10:55	すごすぎる…クオリティ高すぎる#EP演習
@Wataru_KB_1012	2017-05-24 19:10:59	カービィ好きにはたまらんな #EP演習
@auk_key_ikon	2017-05-24 19:11:04	デザインの統一感よかったなぁ#EP演習
@FMS_meidai	2017-05-24 19:11:04	カービィかわいい#EP演習
@T_daigaku	2017-05-24 19:11:05	トップバッターすばらしい　#EP演習
@oooimooo_fms	2017-05-24 19:11:14	けんしんファイト#EP演習
@onakaSuitaaayoh	2017-05-24 19:11:16	かわいいwww#EP演習
@_Shogo_ND	2017-05-24 19:11:30	けんしんファイト#EP演習
@fusumasuki_fms	2017-05-24 19:11:34	カービィへの愛 #EP演習
@mayumi_kt2	2017-05-24 19:11:34	カレー🍛 #EP演習
@UNK61688740	2017-05-24 19:11:36	発想が面白い#EP演習
@esplinq_yu	2017-05-24 19:11:37	カレーを作るwwwwww#EP演習
@fms_eraser	2017-05-24 19:11:39	"作る"を作る #EP演習
@ekusikaS_fms	2017-05-24 19:11:40	カレーを作る！？#EP演習
@Luv_MissionK	2017-05-24 19:11:43	#EP演習 お腹減ってるところにカレー
@auk_key_ikon	2017-05-24 19:11:43	カレーを作るゲーム#EP演習
@onigirimgmg_fms	2017-05-24 19:11:43	ロックマンなつかしい#EP演習
@nnnk7777	2017-05-24 19:11:44	カレー#EP演習
@utgwn	2017-05-24 19:11:50	見に来た #EP演習
@nouchinow	2017-05-24 19:11:51	古いな #EP演習
@twin_shipcat	2017-05-24 19:11:59	カレー作るゲームか #EP演習
@auk_key_ikon	2017-05-24 19:12:00	ランチャー機能か#EP演習
@chaki_cheer3	2017-05-24 19:12:00	カレー職人〜#EP演習
@fms3_hy	2017-05-24 19:12:02	やった！これやったことある!#EP演習
@turtar_fms	2017-05-24 19:12:03	#EP演習 スライドから起動いいね
@_Shogo_ND	2017-05-24 19:12:04	ウイルスｗ#EP演習
@Ken3_fms	2017-05-24 19:12:09	ウイルス#EP演習
@isailast	2017-05-24 19:12:12	う､ウイルス#EP演習
@chuuoubouhatei	2017-05-24 19:12:15	ウイルスがあるんだ #EP演習
@silversnow006	2017-05-24 19:12:16	#EP演習リンクで起動するのお洒落やな
@FungiMetalSyoko	2017-05-24 19:12:18	SEが艦これ #EP演習
@twin_shipcat	2017-05-24 19:12:21	ウイルス(O-157) #EP演習
@yuas_anti	2017-05-24 19:12:22	コアでよい#EP演習
@k564nya	2017-05-24 19:12:22	衛生管理大事#EP演習
@shino_uni_	2017-05-24 19:12:27	#EP演習プロの方かな？
@_Shogo_ND	2017-05-24 19:12:32	おお、いいねローディング画面#EP演習
@Herzegovinas	2017-05-24 19:12:33	スライドから起動すごい#EP演習
@fms_eraser	2017-05-24 19:12:36	loading演出すこ #EP演習
@2n7_5	2017-05-24 19:12:36	凝ってるな〜#EP演習
@mayumi_kt2	2017-05-24 19:12:38	クオリティやばいな…芸細かい #EP演習
@HomeiMiyashita	2017-05-24 19:12:41	シェフを刺しても減点ですよねｗ #EP演習
@FungiMetalSyoko	2017-05-24 19:12:48	速くね？ #EP演習
@silversnow006	2017-05-24 19:12:56	#EP演習サムライロジックとはセンスを感じる
@fms3_hy	2017-05-24 19:12:57	ウイルスっていうかメットだな#EP演習
@larcenciel37	2017-05-24 19:12:59	ロード画面まで凝ってる#EP演習
@twin_shipcat	2017-05-24 19:13:01	食材ふっとばしたｗ #EP演習
@auk_key_ikon	2017-05-24 19:13:01	いいなぁ、凝ってるなぁ#EP演習
@_Shogo_ND	2017-05-24 19:13:02	え、いい笑リズムゲー感いい笑#EP演習
@numaty_null	2017-05-24 19:13:08	たけち君ナイスファイト！#EP演習
@onigirimgmg_fms	2017-05-24 19:13:10	すごいな#EP演習
@mkw9977	2017-05-24 19:13:13	楽しそう#EP演習
@esplinq_yu	2017-05-24 19:13:14	光速プレイ気になる#EP演習
@2n7_5	2017-05-24 19:13:17	細かいところまで凝ってるのすごくいい#EP演習
@mayumi_kt2	2017-05-24 19:13:17	音好き#EP演習
@larcenciel37	2017-05-24 19:13:19	リズ天っぽい#EP演習
@UNK61688740	2017-05-24 19:13:22	結構楽しそうでこだわりを感じる#EP演習
@twin_shipcat	2017-05-24 19:13:25	アイワナの死亡音が聞こえたｗ #EP演習
@glaceef_maru9	2017-05-24 19:13:27	肉切った効果音好きｗ#EP演習
@nouchinow	2017-05-24 19:13:29	効果音がいい感じに爽快感を演出してる　#EP演習
@nnnk7777	2017-05-24 19:13:29	凝ってるな〜 #EP演習
@fms_eraser	2017-05-24 19:13:31	ウィルスまみれだからな笑 #EP演習
@fms3_hy	2017-05-24 19:13:35	っていうかめいじろうが鶏肉入れてるよねww#EP演習
@onigirimgmg_fms	2017-05-24 19:13:38	たのしそう#EP演習
@_Shogo_ND	2017-05-24 19:13:45	高速プレイｗｗ#EP演習
@mssmsmsshi	2017-05-24 19:13:46	はえーーwww#EP演習
@silversnow006	2017-05-24 19:13:50	#EP演習はええよｗｗｗｗｗｗ
@chaki_cheer3	2017-05-24 19:13:53	音声wwwいやーすごすぎる…Now loading すごい#EP演習
@twin_shipcat	2017-05-24 19:13:56	あーあーｗｗｗ #EP演習
@ekusikaS_fms	2017-05-24 19:13:56	はっやwww#EP演習
@Y1yodIvyoTlFiVN	2017-05-24 19:13:58	みえないwwwww#EP演習
@UNK61688740	2017-05-24 19:13:58	草#EP演習
@_Shogo_ND	2017-05-24 19:14:05	ワロタｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@Ken3_fms	2017-05-24 19:14:05	ウイルス入り生ものカレーしか作れねえwwwwww#EP演習
@nnnk7777	2017-05-24 19:14:10	カレー作りとはw #EP演習
@nouchinow	2017-05-24 19:14:11	野球ゲームになってて草　#EP演習
@EPDaisuke	2017-05-24 19:14:18	#EP演習　2-2カレーを作るゲームにんじんじゃがいもはカット肉はスルーウイルスは弾き飛ばすロードが凝っているスコアに応じてコメントがもらえるｶｷｰﾝｶｷｰﾝｶｷｰﾝｶｷｰﾝｶｷｰﾝ
@sabuxu	2017-05-24 19:14:18	2.カレー職人必要なものを入れていくゲームとりあえず打ちまくれ。#EP演習
@utgwn	2017-05-24 19:14:20	食材をはじくゲームw #EP演習
@onakaSuitaaayoh	2017-05-24 19:14:23	闇鍋www#EP演習
@ishimoty3	2017-05-24 19:14:27	何にも作れてない #EP演習
@silversnow006	2017-05-24 19:14:29	#EP演習何も操作しなかったときの期待値はどうなるんだろう
@yoh_fms	2017-05-24 19:14:30	細かいところにこだわってるのすごい良いです！スペシャルサンクスめいじろうw #EP演習
@ysda_sny	2017-05-24 19:14:33	＃EP演習こだわりがすごい
@chuuoubouhatei	2017-05-24 19:14:42	ロードのとこ凄い #EP演習
@fms_moyashi	2017-05-24 19:14:44	ロードのクオリティ高＃EP演習
@isailast	2017-05-24 19:14:44	今日レベル高すぎませんか#EP演習
@fusumasuki_fms	2017-05-24 19:14:47	2日目やべえ #EP演習
@hina7_salt	2017-05-24 19:14:49	面白そうなゲーム多い！#EP演習
@tkw_fms	2017-05-24 19:14:54	シンプルだけど面白い #EP演習
@Herzegovinas	2017-05-24 19:14:56	オチがちゃんとあってすごい#EP演習
@twin_shipcat	2017-05-24 19:14:57	デデッ(ry #EP演習
@fms_eraser	2017-05-24 19:14:58	何も見ていない #EP演習
@_Shogo_ND	2017-05-24 19:14:59	おっ#EP演習
@mayoneko_fms	2017-05-24 19:15:05	空鍋でも食中毒を起こさなければ……　#EP演習
@2n7_5	2017-05-24 19:15:07	あっ#EP演習
@silversnow006	2017-05-24 19:15:08	#EP演習唐突なごまだれｗｗｗ
@SPRHigashiguchi	2017-05-24 19:15:09	今日の夜カレーにしよ#EP演習
@lostandgod	2017-05-24 19:15:11	最後のオチがいい！#ep演習
@Ken3_fms	2017-05-24 19:15:12	ごまだれ～#EP演習
@nouchinow	2017-05-24 19:15:12	さっき見た　#EP演習
@fms_eraser	2017-05-24 19:15:14	知 っ て た #EP演習
@oooimooo_fms	2017-05-24 19:15:15	ネタばれおおいな#EP演習
@k564nya	2017-05-24 19:15:16	ごまだれ～#EP演習
@UNK61688740	2017-05-24 19:15:21	いいっすねぇ#EP演習
@ekusikaS_fms	2017-05-24 19:15:29	ぜるだだだ#EP演習
@auk_key_ikon	2017-05-24 19:15:36	ゼルダ！#EP演習
@HomeiMiyashita	2017-05-24 19:15:37	ゼルダ、今朝も午前4時までやってました #EP演習
@onakaSuitaaayoh	2017-05-24 19:15:40	たらららー！#EP演習
@silversnow006	2017-05-24 19:15:56	#EP演習ゼルダは神ゲーだな！
@FungiMetalSyoko	2017-05-24 19:15:59	グフー #EP演習
@turtar_fms	2017-05-24 19:16:05	#EP演習 ゼル伝の紹介がはじまった
@rain_fms	2017-05-24 19:16:12	すごいゼルダの宣伝だ#EP演習
@FungiMetalSyoko	2017-05-24 19:16:13	わかりやすい #EP演習
@twin_shipcat	2017-05-24 19:16:14	わかりやすい #EP演習
@fms_nishiki	2017-05-24 19:16:15	わかりやすい #EP演習
@may_Mfms	2017-05-24 19:16:23	わかりやすい！#EP演習
@mayumi_kt2	2017-05-24 19:16:25	皆音の使い方うまくない？？？#EP演習
@UNK61688740	2017-05-24 19:16:28	最高#EP演習
@nnnk7777	2017-05-24 19:16:30	いやすげえな　#EP演習
@2n7_5	2017-05-24 19:16:31	やばいやばい#EP演習
@onigirimgmg_fms	2017-05-24 19:16:31	えっすごい#EP演習
@ohnomeijifms	2017-05-24 19:16:33	すごい！それっぽい！ #EP演習
@may_Mfms	2017-05-24 19:16:36	え、すごい#EP演習
@doi10070511_fms	2017-05-24 19:16:37	AAがみえたぞ#EP演習
@ekusikaS_fms	2017-05-24 19:16:40	ええーーすごい#EP演習
@Ken3_fms	2017-05-24 19:16:42	ちゃんと2Dしてる#EP演習
@chuuoubouhatei	2017-05-24 19:16:44	古いゼルダだねー、いい味だしてる #EP演習
@glaceef_maru9	2017-05-24 19:16:45	ガチやん#EP演習
@Herzegovinas	2017-05-24 19:16:46	鳥肌たったすごい#EP演習
@twin_shipcat	2017-05-24 19:16:48	懐かしいすごい #EP演習
@onakaSuitaaayoh	2017-05-24 19:16:48	おおお！！！#EP演習
@doi10070511_fms	2017-05-24 19:16:49	すごい#EP演習
@larcenciel37	2017-05-24 19:16:50	ファミコンゼルダ良き#EP演習
@HomeiMiyashita	2017-05-24 19:16:51	この時代を知っている僕は懐かしさで泣けるレベル #EP演習
@auk_key_ikon	2017-05-24 19:16:52	ファミコン風#EP演習
@yuas_anti	2017-05-24 19:16:53	リンクの冒険フィールドぽさがある#EP演習
@oooimooo_fms	2017-05-24 19:16:53	お散歩ゲーム#EP演習
@onigirimgmg_fms	2017-05-24 19:16:55	おさんぽゲー#EP演習
@UNK61688740	2017-05-24 19:16:57	ハートもある#EP演習
@nouchinow	2017-05-24 19:16:57	いいな　#EP演習
@k564nya	2017-05-24 19:16:59	お散歩ゲー#EP演習
@miki_fms	2017-05-24 19:17:01	音楽は作りました！？#EP演習
@tkw_fms	2017-05-24 19:17:01	歩けるだけでもすごい #EP演習
@mayoneko_fms	2017-05-24 19:17:05	え#EP演習
@silversnow006	2017-05-24 19:17:06	#EP演習くっそなつかしいｗグラフィックにこだわりを感じるわぁ
